"obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","outsideGood"
987,2,0,15,30,6,"elec",0
987,3,0,25,25,7,"elec",0
987,4,1,0,0,0,"gas",1
988,1,0,15,25,6,"elec",0
988,2,0,20,25,8,"gas",0
988,3,0,20,20,8,"elec",0
988,4,1,0,0,0,"gas",1
989,1,0,20,20,8,"elec",0
989,2,0,25,30,6,"elec",0
989,3,0,20,30,7,"elec",0
989,4,1,0,0,0,"gas",1
990,1,0,25,30,6,"gas",0
990,2,0,15,25,8,"elec",0
990,3,0,25,25,7,"elec",0
990,4,1,0,0,0,"gas",1
991,1,0,25,25,6,"elec",0
991,2,0,25,30,8,"elec",0
991,3,0,20,30,7,"gas",0
991,4,1,0,0,0,"gas",1
992,1,0,20,20,7,"gas",0
992,2,0,15,25,6,"elec",0
992,3,0,20,30,8,"elec",0
992,4,1,0,0,0,"gas",1
993,1,0,20,30,6,"gas",0
993,2,0,25,20,8,"gas",0
993,3,0,15,20,6,"gas",0
993,4,1,0,0,0,"gas",1
994,1,0,20,20,7,"gas",0
994,2,0,25,25,8,"gas",0
994,3,0,25,25,6,"elec",0
994,4,1,0,0,0,"gas",1
995,1,0,25,30,8,"gas",0
995,2,0,25,30,6,"gas",0
995,3,0,15,20,7,"elec",0
995,4,1,0,0,0,"gas",1
996,1,0,15,20,6,"gas",0
996,2,0,20,30,8,"gas",0
996,3,0,25,25,8,"elec",0
996,4,1,0,0,0,"gas",1
997,1,0,20,25,6,"elec",0
997,2,0,20,20,8,"gas",0
997,3,0,25,20,6,"gas",0
997,4,1,0,0,0,"gas",1
998,1,0,15,30,6,"gas",0
998,2,0,15,25,6,"elec",0
998,3,0,20,20,6,"gas",0
998,4,1,0,0,0,"gas",1
999,1,0,20,30,8,"elec",0
999,2,0,25,30,8,"gas",0
999,3,0,15,30,8,"elec",0
999,4,1,0,0,0,"gas",1
1000,1,0,25,20,7,"elec",0
1000,2,0,25,25,7,"elec",0
1000,3,0,15,25,8,"gas",0
1000,4,1,0,0,0,"gas",1
1001,1,0,15,30,7,"gas",0
1001,2,0,20,30,7,"gas",0
1001,3,0,20,25,8,"gas",0
1001,4,1,0,0,0,"gas",1
1002,1,0,15,20,8,"elec",0
1002,2,0,15,25,7,"gas",0
1002,3,0,25,30,6,"elec",0
1002,4,1,0,0,0,"gas",1
1003,1,0,20,25,7,"elec",0
1003,2,0,20,20,7,"gas",0
1003,3,0,15,25,6,"elec",0
1003,4,1,0,0,0,"gas",1
1004,1,0,15,30,6,"gas",0
1004,2,0,25,30,6,"elec",0
1004,3,0,25,25,8,"gas",0
1004,4,1,0,0,0,"gas",1
1005,1,0,25,30,6,"elec",0
1005,2,0,25,30,7,"elec",0
1005,3,0,25,30,6,"gas",0
1005,4,1,0,0,0,"gas",1
1006,1,0,20,25,8,"elec",0
1006,2,0,15,20,8,"elec",0
1006,3,0,25,25,7,"elec",0
1006,4,1,0,0,0,"gas",1
1007,1,0,15,25,7,"gas",0
1007,2,0,15,30,8,"gas",0
1007,3,0,25,30,6,"elec",0
1007,4,1,0,0,0,"gas",1
1008,1,0,15,25,6,"elec",0
1008,2,0,25,20,8,"elec",0
1008,3,0,20,30,7,"elec",0
1008,4,1,0,0,0,"gas",1
1009,1,0,25,30,7,"gas",0
1009,2,0,20,30,8,"gas",0
1009,3,0,25,30,7,"elec",0
1009,4,1,0,0,0,"gas",1
1010,1,0,20,25,6,"elec",0
1010,2,0,25,30,6,"gas",0
1010,3,0,25,25,8,"gas",0
1010,4,1,0,0,0,"gas",1
1011,1,0,20,30,6,"gas",0
1011,2,0,25,25,6,"elec",0
1011,3,0,25,20,6,"elec",0
1011,4,1,0,0,0,"gas",1
1012,1,0,15,20,7,"elec",0
1012,2,0,15,25,8,"gas",0
1012,3,0,15,20,8,"gas",0
1012,4,1,0,0,0,"gas",1
1013,1,0,25,30,7,"elec",0
1013,2,0,20,30,7,"gas",0
1013,3,0,15,20,8,"elec",0
1013,4,1,0,0,0,"gas",1
1014,1,0,20,30,6,"elec",0
1014,2,0,15,25,8,"gas",0
1014,3,0,20,25,7,"elec",0
1014,4,1,0,0,0,"gas",1
1015,1,0,25,25,7,"elec",0
1015,2,0,20,20,8,"elec",0
1015,3,0,20,20,7,"gas",0
1015,4,1,0,0,0,"gas",1
1016,1,0,15,30,6,"elec",0
1016,2,0,20,25,6,"elec",0
1016,3,0,25,25,6,"gas",0
1016,4,1,0,0,0,"gas",1
1017,1,0,25,30,7,"gas",0
1017,2,0,20,25,6,"elec",0
1017,3,0,25,30,8,"gas",0
1017,4,1,0,0,0,"gas",1
1018,1,0,15,25,6,"elec",0
1018,2,0,20,20,7,"gas",0
1018,3,0,25,30,8,"elec",0
1018,4,1,0,0,0,"gas",1
1019,1,0,20,30,6,"elec",0
1019,2,0,15,30,8,"gas",0
1019,3,0,15,20,6,"gas",0
1019,4,1,0,0,0,"gas",1
1020,1,0,20,20,6,"gas",0
1020,2,0,25,30,7,"elec",0
1020,3,0,25,25,6,"elec",0
1020,4,1,0,0,0,"gas",1
1021,1,0,25,30,8,"gas",0
1021,2,0,15,25,7,"gas",0
1021,3,0,15,30,7,"elec",0
1021,4,1,0,0,0,"gas",1
1022,1,0,20,30,6,"gas",0
1022,2,0,15,25,7,"elec",0
1022,3,0,20,30,7,"elec",0
1022,4,1,0,0,0,"gas",1
1023,1,0,15,25,7,"gas",0
1023,2,0,15,20,6,"gas",0
1023,3,0,20,30,7,"elec",0
1023,4,1,0,0,0,"gas",1
1024,1,0,20,25,6,"elec",0
1024,2,0,15,20,8,"elec",0
1024,3,0,25,25,6,"elec",0
1024,4,1,0,0,0,"gas",1
1025,1,0,15,30,6,"gas",0
1025,2,0,20,20,6,"gas",0
1025,3,0,25,25,6,"gas",0
1025,4,1,0,0,0,"gas",1
1026,1,0,25,20,8,"gas",0
1026,2,0,25,25,7,"elec",0
1026,3,0,20,30,7,"gas",0
1026,4,1,0,0,0,"gas",1
1027,1,0,20,20,6,"gas",0
1027,2,0,25,25,7,"gas",0
1027,3,0,15,20,8,"elec",0
1027,4,1,0,0,0,"gas",1
1028,1,0,20,30,7,"elec",0
1028,2,0,25,25,7,"gas",0
1028,3,0,15,30,8,"gas",0
1028,4,1,0,0,0,"gas",1
1029,1,0,20,25,7,"elec",0
1029,2,0,25,25,8,"gas",0
1029,3,0,15,30,7,"gas",0
1029,4,1,0,0,0,"gas",1
1030,1,0,20,20,6,"elec",0
1030,2,0,20,25,8,"elec",0
1030,3,0,20,20,6,"gas",0
1030,4,1,0,0,0,"gas",1
1031,1,0,20,30,8,"gas",0
1031,2,0,15,30,7,"gas",0
1031,3,0,25,20,6,"gas",0
1031,4,1,0,0,0,"gas",1
1032,1,0,20,25,8,"gas",0
1032,2,0,25,25,7,"elec",0
1032,3,0,25,20,8,"elec",0
1032,4,1,0,0,0,"gas",1
1033,1,0,25,30,7,"gas",0
1033,2,0,15,25,8,"gas",0
1033,3,0,15,30,8,"elec",0
1033,4,1,0,0,0,"gas",1
1034,1,0,20,25,7,"gas",0
1034,2,0,20,20,7,"elec",0
1034,3,0,15,20,8,"elec",0
1034,4,1,0,0,0,"gas",1
1035,1,0,20,20,7,"elec",0
1035,2,0,15,25,8,"elec",0
1035,3,0,20,30,7,"gas",0
1035,4,1,0,0,0,"gas",1
1036,1,0,25,25,7,"gas",0
1036,2,0,20,20,6,"gas",0
1036,3,0,25,25,8,"elec",0
1036,4,1,0,0,0,"gas",1
1037,1,0,20,20,8,"gas",0
1037,2,0,15,20,6,"gas",0
1037,3,0,25,25,6,"elec",0
1037,4,1,0,0,0,"gas",1
1038,1,0,15,30,7,"gas",0
1038,2,0,20,30,7,"gas",0
1038,3,0,15,30,7,"elec",0
1038,4,1,0,0,0,"gas",1
1039,1,0,15,25,8,"gas",0
1039,2,0,25,30,7,"elec",0
1039,3,0,15,30,6,"gas",0
1039,4,1,0,0,0,"gas",1
1040,1,0,15,20,8,"gas",0
1040,2,0,25,25,6,"elec",0
1040,3,0,20,20,7,"elec",0
1040,4,1,0,0,0,"gas",1
1041,1,0,15,30,8,"gas",0
1041,2,0,25,25,6,"elec",0
1041,3,0,25,30,8,"gas",0
1041,4,1,0,0,0,"gas",1
1042,1,0,25,30,6,"elec",0
1042,2,0,25,30,7,"gas",0
1042,3,0,15,20,7,"elec",0
1042,4,1,0,0,0,"gas",1
1043,1,0,25,30,7,"elec",0
1043,2,0,15,30,6,"elec",0
1043,3,0,20,20,6,"gas",0
1043,4,1,0,0,0,"gas",1
1044,1,0,15,30,8,"gas",0
1044,2,0,25,30,8,"gas",0
1044,3,0,20,25,8,"gas",0
1044,4,1,0,0,0,"gas",1
1045,1,0,25,30,6,"elec",0
1045,2,0,15,25,6,"gas",0
1045,3,0,20,20,8,"gas",0
1045,4,1,0,0,0,"gas",1
1046,1,0,15,20,6,"elec",0
1046,2,0,15,30,6,"gas",0
1046,3,0,15,30,8,"elec",0
1046,4,1,0,0,0,"gas",1
1047,1,0,20,30,6,"gas",0
1047,2,0,25,30,6,"elec",0
1047,3,0,15,20,6,"gas",0
1047,4,1,0,0,0,"gas",1
1048,1,0,20,30,8,"elec",0
1048,2,0,20,30,7,"elec",0
1048,3,0,15,30,6,"elec",0
1048,4,1,0,0,0,"gas",1
1049,1,0,25,25,8,"gas",0
1049,2,0,15,20,8,"elec",0
1049,3,0,20,25,8,"elec",0
1049,4,1,0,0,0,"gas",1
1050,1,0,15,25,8,"gas",0
1050,2,0,20,20,6,"elec",0
1050,3,0,25,20,6,"elec",0
1050,4,1,0,0,0,"gas",1
1051,1,0,25,30,7,"elec",0
1051,2,0,15,30,7,"elec",0
1051,3,0,25,20,6,"elec",0
1051,4,1,0,0,0,"gas",1
1052,1,0,15,20,6,"gas",0
1052,2,0,15,20,6,"elec",0
1052,3,0,25,20,6,"gas",0
1052,4,1,0,0,0,"gas",1
1053,1,0,20,20,6,"gas",0
1053,2,0,25,20,7,"elec",0
1053,3,0,20,30,6,"elec",0
1053,4,1,0,0,0,"gas",1
1054,1,0,25,20,8,"elec",0
1054,2,0,25,25,7,"elec",0
1054,3,0,25,20,6,"elec",0
1054,4,1,0,0,0,"gas",1
1055,1,0,20,25,7,"gas",0
1055,2,0,20,20,6,"gas",0
1055,3,0,25,25,7,"elec",0
1055,4,1,0,0,0,"gas",1
1056,1,0,15,30,8,"elec",0
1056,2,0,20,25,6,"elec",0
1056,3,0,15,30,7,"elec",0
1056,4,1,0,0,0,"gas",1
1057,1,0,25,30,7,"gas",0
1057,2,0,15,25,7,"elec",0
1057,3,0,15,20,7,"elec",0
1057,4,1,0,0,0,"gas",1
1058,1,0,15,20,6,"elec",0
1058,2,0,15,25,6,"gas",0
1058,3,0,15,30,6,"gas",0
1058,4,1,0,0,0,"gas",1
1059,1,0,15,25,7,"gas",0
1059,2,0,15,25,7,"elec",0
1059,3,0,25,20,7,"gas",0
1059,4,1,0,0,0,"gas",1
1060,1,0,20,30,8,"gas",0
1060,2,0,25,20,6,"gas",0
1060,3,0,20,25,6,"gas",0
1060,4,1,0,0,0,"gas",1
1061,1,0,25,20,7,"elec",0
1061,2,0,25,25,7,"elec",0
1061,3,0,25,25,8,"gas",0
1061,4,1,0,0,0,"gas",1
1062,1,0,15,30,6,"gas",0
1062,2,0,25,20,6,"gas",0
1062,3,0,15,20,8,"gas",0
1062,4,1,0,0,0,"gas",1
1063,1,0,15,30,6,"gas",0
1063,2,0,25,20,8,"gas",0
1063,3,0,20,20,8,"gas",0
1063,4,1,0,0,0,"gas",1
1064,1,0,15,25,7,"gas",0
1064,2,0,25,25,7,"elec",0
1064,3,0,15,25,8,"elec",0
1064,4,1,0,0,0,"gas",1
1065,1,0,15,20,7,"elec",0
1065,2,0,25,25,7,"elec",0
1065,3,0,25,30,8,"elec",0
1065,4,1,0,0,0,"gas",1
1066,1,0,25,25,7,"gas",0
1066,2,0,25,30,6,"elec",0
1066,3,0,15,30,6,"gas",0
1066,4,1,0,0,0,"gas",1
1067,1,0,20,30,6,"gas",0
1067,2,0,20,20,8,"gas",0
1067,3,0,15,25,7,"elec",0
1067,4,1,0,0,0,"gas",1
1068,1,0,25,25,8,"gas",0
1068,2,0,15,20,7,"gas",0
1068,3,0,15,20,8,"elec",0
1068,4,1,0,0,0,"gas",1
1069,1,0,25,20,8,"elec",0
1069,2,0,15,20,8,"elec",0
1069,3,0,25,20,7,"elec",0
1069,4,1,0,0,0,"gas",1
1070,1,0,15,30,8,"gas",0
1070,2,0,15,30,7,"gas",0
1070,3,0,15,25,8,"gas",0
1070,4,1,0,0,0,"gas",1
1071,1,0,20,20,8,"elec",0
1071,2,0,25,20,8,"gas",0
1071,3,0,25,25,7,"elec",0
1071,4,1,0,0,0,"gas",1
1072,1,0,25,20,8,"gas",0
1072,2,0,25,30,6,"gas",0
1072,3,0,25,30,8,"elec",0
1072,4,1,0,0,0,"gas",1
1073,1,0,20,20,6,"elec",0
1073,2,0,15,20,6,"elec",0
1073,3,0,25,30,6,"elec",0
1073,4,1,0,0,0,"gas",1
1074,1,0,20,20,6,"elec",0
1074,2,0,15,30,6,"elec",0
1074,3,0,15,20,7,"elec",0
1074,4,1,0,0,0,"gas",1
1075,1,0,20,25,6,"gas",0
1075,2,0,25,25,7,"gas",0
1075,3,0,25,20,6,"elec",0
1075,4,1,0,0,0,"gas",1
1076,1,0,15,20,8,"gas",0
1076,2,0,25,25,6,"elec",0
1076,3,0,20,30,8,"elec",0
1076,4,1,0,0,0,"gas",1
1077,1,0,25,25,6,"gas",0
1077,2,0,25,30,6,"elec",0
1077,3,0,15,30,7,"gas",0
1077,4,1,0,0,0,"gas",1
1078,1,0,20,25,7,"elec",0
1078,2,0,15,25,8,"gas",0
1078,3,0,15,25,8,"elec",0
1078,4,1,0,0,0,"gas",1
1079,1,0,15,25,8,"gas",0
1079,2,0,15,30,8,"elec",0
1079,3,0,15,20,8,"gas",0
1079,4,1,0,0,0,"gas",1
1080,1,0,20,20,7,"gas",0
1080,2,0,15,30,8,"elec",0
1080,3,0,20,25,6,"gas",0
1080,4,1,0,0,0,"gas",1
1081,1,0,15,20,6,"elec",0
1081,2,0,25,20,6,"gas",0
1081,3,0,20,20,7,"gas",0
1081,4,1,0,0,0,"gas",1
1082,1,0,15,30,6,"gas",0
1082,2,0,20,20,8,"elec",0
1082,3,0,25,25,6,"elec",0
1082,4,1,0,0,0,"gas",1
1083,1,0,15,20,6,"gas",0
1083,2,0,20,20,7,"gas",0
1083,3,0,25,25,7,"gas",0
1083,4,1,0,0,0,"gas",1
1084,1,0,20,25,8,"elec",0
1084,2,0,25,30,7,"gas",0
1084,3,0,15,30,7,"gas",0
1084,4,1,0,0,0,"gas",1
1085,1,0,20,20,6,"elec",0
1085,2,0,25,30,6,"elec",0
1085,3,0,15,30,7,"elec",0
1085,4,1,0,0,0,"gas",1
1086,1,0,20,25,7,"gas",0
1086,2,0,15,25,8,"gas",0
1086,3,0,25,30,7,"gas",0
1086,4,1,0,0,0,"gas",1
1087,1,0,15,30,6,"gas",0
1087,2,0,15,30,6,"elec",0
1087,3,0,25,25,7,"elec",0
1087,4,1,0,0,0,"gas",1
1088,1,0,20,30,7,"gas",0
1088,2,0,25,30,8,"gas",0
1088,3,0,20,20,8,"gas",0
1088,4,1,0,0,0,"gas",1
1089,1,0,15,25,6,"gas",0
1089,2,0,25,25,7,"elec",0
1089,3,0,20,30,7,"elec",0
1089,4,1,0,0,0,"gas",1
1090,1,0,25,30,6,"gas",0
1090,2,0,15,30,6,"elec",0
1090,3,0,15,30,6,"gas",0
1090,4,1,0,0,0,"gas",1
1091,1,0,15,25,7,"elec",0
1091,2,0,25,25,8,"elec",0
1091,3,0,20,30,8,"gas",0
1091,4,1,0,0,0,"gas",1
1092,1,0,20,30,6,"elec",0
1092,2,0,25,30,6,"gas",0
1092,3,0,15,20,6,"elec",0
1092,4,1,0,0,0,"gas",1
1093,1,0,15,30,6,"gas",0
1093,2,0,25,20,8,"gas",0
1093,3,0,25,25,7,"elec",0
1093,4,1,0,0,0,"gas",1
1094,1,0,25,20,8,"elec",0
1094,2,0,15,25,7,"elec",0
1094,3,0,20,20,8,"elec",0
1094,4,1,0,0,0,"gas",1
1095,1,0,25,20,8,"gas",0
1095,2,0,20,20,8,"elec",0
1095,3,0,25,25,6,"gas",0
1095,4,1,0,0,0,"gas",1
1096,1,0,25,30,8,"gas",0
1096,2,0,20,25,8,"gas",0
1096,3,0,20,25,7,"gas",0
1096,4,1,0,0,0,"gas",1
1097,1,0,15,30,8,"elec",0
1097,2,0,25,20,7,"elec",0
1097,3,0,20,25,7,"gas",0
1097,4,1,0,0,0,"gas",1
1098,1,0,15,25,8,"elec",0
1098,2,0,20,25,8,"elec",0
1098,3,0,15,20,6,"gas",0
1098,4,1,0,0,0,"gas",1
1099,1,0,15,30,7,"elec",0
1099,2,0,25,20,6,"elec",0
1099,3,0,25,25,6,"gas",0
1099,4,1,0,0,0,"gas",1
1100,1,0,15,30,8,"elec",0
1100,2,0,25,25,7,"gas",0
1100,3,0,25,25,6,"elec",0
1100,4,1,0,0,0,"gas",1
1101,1,0,15,25,6,"gas",0
1101,2,0,15,20,8,"gas",0
1101,3,0,20,25,8,"elec",0
1101,4,1,0,0,0,"gas",1
1102,1,0,15,20,8,"elec",0
1102,2,0,15,25,8,"gas",0
1102,3,0,20,20,7,"gas",0
1102,4,1,0,0,0,"gas",1
1103,1,0,25,20,7,"elec",0
1103,2,0,25,25,6,"gas",0
1103,3,0,20,30,7,"elec",0
1103,4,1,0,0,0,"gas",1
1104,1,0,20,25,7,"gas",0
1104,2,0,25,25,6,"gas",0
1104,3,0,20,30,7,"elec",0
1104,4,1,0,0,0,"gas",1
1105,1,0,15,30,8,"gas",0
1105,2,0,20,30,6,"elec",0
1105,3,0,20,25,7,"elec",0
1105,4,1,0,0,0,"gas",1
1106,1,0,25,25,6,"gas",0
1106,2,0,20,25,7,"gas",0
1106,3,0,15,30,7,"gas",0
1106,4,1,0,0,0,"gas",1
1107,1,0,15,20,6,"elec",0
1107,2,0,20,25,7,"elec",0
1107,3,0,20,25,8,"gas",0
1107,4,1,0,0,0,"gas",1
1108,1,0,15,25,7,"elec",0
1108,2,0,25,30,7,"gas",0
1108,3,0,20,20,8,"gas",0
1108,4,1,0,0,0,"gas",1
1109,1,0,25,20,8,"gas",0
1109,2,0,25,25,6,"gas",0
1109,3,0,15,30,7,"elec",0
1109,4,1,0,0,0,"gas",1
1110,1,0,25,30,6,"gas",0
1110,2,0,15,30,7,"gas",0
1110,3,0,25,25,7,"elec",0
1110,4,1,0,0,0,"gas",1
1111,1,0,25,25,7,"gas",0
1111,2,0,20,20,7,"elec",0
1111,3,0,25,25,8,"elec",0
1111,4,1,0,0,0,"gas",1
1112,1,0,15,30,7,"gas",0
1112,2,0,25,30,8,"elec",0
1112,3,0,25,30,6,"gas",0
1112,4,1,0,0,0,"gas",1
1113,1,0,20,20,6,"elec",0
1113,2,0,15,30,8,"gas",0
1113,3,0,15,20,6,"gas",0
1113,4,1,0,0,0,"gas",1
1114,1,0,15,20,6,"elec",0
1114,2,0,25,25,6,"gas",0
1114,3,0,15,20,6,"gas",0
1114,4,1,0,0,0,"gas",1
1115,1,0,20,25,6,"elec",0
1115,2,0,15,30,8,"gas",0
1115,3,0,25,25,8,"gas",0
1115,4,1,0,0,0,"gas",1
1116,1,0,15,25,6,"elec",0
1116,2,0,25,30,8,"elec",0
1116,3,0,15,25,7,"elec",0
1116,4,1,0,0,0,"gas",1
1117,1,0,15,30,7,"elec",0
1117,2,0,15,30,6,"elec",0
1117,3,0,15,25,8,"elec",0
1117,4,1,0,0,0,"gas",1
1118,1,0,20,25,8,"gas",0
1118,2,0,25,30,7,"gas",0
1118,3,0,15,30,8,"elec",0
1118,4,1,0,0,0,"gas",1
1119,1,0,20,20,8,"elec",0
1119,2,0,20,25,7,"elec",0
1119,3,0,15,20,8,"elec",0
1119,4,1,0,0,0,"gas",1
1120,1,0,20,25,6,"gas",0
1120,2,0,20,25,7,"elec",0
1120,3,0,15,25,6,"gas",0
1120,4,1,0,0,0,"gas",1
1121,1,0,25,30,7,"gas",0
1121,2,0,25,25,8,"gas",0
1121,3,0,25,20,8,"gas",0
1121,4,1,0,0,0,"gas",1
1122,1,0,15,30,6,"gas",0
1122,2,0,25,20,7,"gas",0
1122,3,0,20,30,8,"gas",0
1122,4,1,0,0,0,"gas",1
1123,1,0,15,30,6,"elec",0
1123,2,0,20,25,6,"elec",0
1123,3,0,25,20,8,"gas",0
1123,4,1,0,0,0,"gas",1
1124,1,0,20,30,7,"elec",0
1124,2,0,15,25,6,"gas",0
1124,3,0,20,20,8,"gas",0
1124,4,1,0,0,0,"gas",1
1125,1,0,25,25,8,"gas",0
1125,2,0,25,30,8,"gas",0
1125,3,0,25,20,8,"gas",0
1125,4,1,0,0,0,"gas",1
1126,1,0,25,30,6,"gas",0
1126,2,0,20,20,7,"elec",0
1126,3,0,15,25,8,"gas",0
1126,4,1,0,0,0,"gas",1
1127,1,0,25,20,8,"gas",0
1127,2,0,25,20,7,"elec",0
1127,3,0,15,25,8,"gas",0
1127,4,1,0,0,0,"gas",1
1128,1,0,25,30,8,"gas",0
1128,2,0,20,30,7,"elec",0
1128,3,0,25,25,7,"gas",0
1128,4,1,0,0,0,"gas",1
1129,1,0,15,20,6,"elec",0
1129,2,0,15,20,8,"elec",0
1129,3,0,25,30,8,"elec",0
1129,4,1,0,0,0,"gas",1
1130,1,0,15,20,8,"elec",0
1130,2,0,15,30,6,"gas",0
1130,3,0,25,25,8,"gas",0
1130,4,1,0,0,0,"gas",1
1131,1,0,20,25,6,"elec",0
1131,2,0,15,25,6,"gas",0
1131,3,0,25,20,7,"elec",0
1131,4,1,0,0,0,"gas",1
1132,1,0,25,30,6,"gas",0
1132,2,0,15,25,7,"gas",0
1132,3,0,20,30,6,"elec",0
1132,4,1,0,0,0,"gas",1
1133,1,0,20,30,6,"elec",0
1133,2,0,25,25,6,"gas",0
1133,3,0,15,25,7,"gas",0
1133,4,1,0,0,0,"gas",1
1134,1,0,20,20,7,"gas",0
1134,2,0,20,25,8,"elec",0
1134,3,0,25,20,6,"gas",0
1134,4,1,0,0,0,"gas",1
1135,1,0,20,25,7,"gas",0
1135,2,0,20,25,6,"gas",0
1135,3,0,25,30,7,"gas",0
1135,4,1,0,0,0,"gas",1
1136,1,0,25,30,8,"gas",0
1136,2,0,15,20,8,"elec",0
1136,3,0,25,25,6,"gas",0
1136,4,1,0,0,0,"gas",1
1137,1,0,25,25,8,"gas",0
1137,2,0,20,30,7,"gas",0
1137,3,0,15,30,7,"gas",0
1137,4,1,0,0,0,"gas",1
1138,1,0,20,25,7,"elec",0
1138,2,0,15,25,7,"gas",0
1138,3,0,25,25,6,"gas",0
1138,4,1,0,0,0,"gas",1
1139,1,0,25,20,8,"gas",0
1139,2,0,20,25,6,"elec",0
1139,3,0,25,30,8,"elec",0
1139,4,1,0,0,0,"gas",1
1140,1,0,20,20,8,"gas",0
1140,2,0,25,30,6,"elec",0
1140,3,0,15,30,8,"gas",0
1140,4,1,0,0,0,"gas",1
1141,1,0,15,20,8,"elec",0
1141,2,0,15,25,8,"elec",0
1141,3,0,20,25,8,"gas",0
1141,4,1,0,0,0,"gas",1
1142,1,0,25,20,6,"elec",0
1142,2,0,20,30,8,"elec",0
1142,3,0,20,25,8,"gas",0
1142,4,1,0,0,0,"gas",1
1143,1,0,20,20,7,"elec",0
1143,2,0,15,30,6,"elec",0
1143,3,0,20,30,6,"elec",0
1143,4,1,0,0,0,"gas",1
1144,1,0,25,20,8,"elec",0
1144,2,0,25,25,8,"elec",0
1144,3,0,20,20,8,"elec",0
1144,4,1,0,0,0,"gas",1
1145,1,0,25,25,6,"gas",0
1145,2,0,15,20,8,"elec",0
1145,3,0,15,20,6,"gas",0
1145,4,1,0,0,0,"gas",1
1146,1,0,15,25,7,"elec",0
1146,2,0,20,30,6,"gas",0
1146,3,0,20,20,8,"elec",0
1146,4,1,0,0,0,"gas",1
1147,1,0,25,20,8,"gas",0
1147,2,0,25,30,6,"elec",0
1147,3,0,15,30,6,"elec",0
1147,4,1,0,0,0,"gas",1
1148,1,0,25,25,8,"elec",0
1148,2,0,15,30,7,"gas",0
1148,3,0,15,30,6,"elec",0
1148,4,1,0,0,0,"gas",1
1149,1,0,15,25,7,"gas",0
1149,2,0,25,30,7,"gas",0
1149,3,0,25,30,6,"elec",0
1149,4,1,0,0,0,"gas",1
1150,1,0,25,30,6,"elec",0
1150,2,0,15,30,7,"gas",0
1150,3,0,20,20,6,"elec",0
1150,4,1,0,0,0,"gas",1
1151,1,0,20,30,8,"elec",0
1151,2,0,15,25,7,"elec",0
1151,3,0,25,30,6,"elec",0
1151,4,1,0,0,0,"gas",1
1152,1,0,25,30,6,"elec",0
1152,2,0,20,20,6,"gas",0
1152,3,0,20,30,7,"gas",0
1152,4,1,0,0,0,"gas",1
1153,1,0,15,20,7,"elec",0
1153,2,0,20,25,6,"gas",0
1153,3,0,25,20,6,"gas",0
1153,4,1,0,0,0,"gas",1
1154,1,0,15,25,8,"gas",0
1154,2,0,15,30,8,"elec",0
1154,3,0,25,30,8,"gas",0
1154,4,1,0,0,0,"gas",1
1155,1,0,25,30,8,"gas",0
1155,2,0,25,25,6,"elec",0
1155,3,0,25,30,8,"elec",0
1155,4,1,0,0,0,"gas",1
1156,1,0,25,20,6,"elec",0
1156,2,0,15,25,7,"elec",0
1156,3,0,15,30,8,"elec",0
1156,4,1,0,0,0,"gas",1
1157,1,0,20,20,7,"gas",0
1157,2,0,20,20,7,"elec",0
1157,3,0,20,30,6,"elec",0
1157,4,1,0,0,0,"gas",1
1158,1,0,25,30,8,"elec",0
1158,2,0,25,20,7,"gas",0
1158,3,0,20,25,6,"gas",0
1158,4,1,0,0,0,"gas",1
1159,1,0,25,20,8,"gas",0
1159,2,0,25,25,8,"gas",0
1159,3,0,25,30,7,"elec",0
1159,4,1,0,0,0,"gas",1
1160,1,0,20,20,7,"gas",0
1160,2,0,20,20,6,"gas",0
1160,3,0,25,20,8,"elec",0
1160,4,1,0,0,0,"gas",1
1161,1,0,25,30,6,"gas",0
1161,2,0,20,30,8,"gas",0
1161,3,0,25,20,8,"gas",0
1161,4,1,0,0,0,"gas",1
1162,1,0,20,20,6,"gas",0
1162,2,0,20,20,7,"gas",0
1162,3,0,15,25,6,"gas",0
1162,4,1,0,0,0,"gas",1
1163,1,0,25,25,7,"gas",0
1163,2,0,15,25,6,"elec",0
1163,3,0,20,20,6,"gas",0
1163,4,1,0,0,0,"gas",1
1164,1,0,20,30,6,"gas",0
1164,2,0,15,20,7,"elec",0
1164,3,0,15,30,6,"elec",0
1164,4,1,0,0,0,"gas",1
1165,1,0,15,30,6,"gas",0
1165,2,0,20,25,7,"elec",0
1165,3,0,15,25,7,"gas",0
1165,4,1,0,0,0,"gas",1
1166,1,0,25,30,6,"gas",0
1166,2,0,25,20,6,"elec",0
1166,3,0,20,20,6,"elec",0
1166,4,1,0,0,0,"gas",1
1167,1,0,20,25,8,"elec",0
1167,2,0,25,30,6,"elec",0
1167,3,0,20,30,6,"gas",0
1167,4,1,0,0,0,"gas",1
1168,1,0,25,30,8,"elec",0
1168,2,0,25,25,6,"elec",0
1168,3,0,20,20,7,"gas",0
1168,4,1,0,0,0,"gas",1
1169,1,0,15,30,7,"gas",0
1169,2,0,15,25,8,"elec",0
1169,3,0,15,20,7,"gas",0
1169,4,1,0,0,0,"gas",1
1170,1,0,25,25,7,"gas",0
1170,2,0,15,25,7,"gas",0
1170,3,0,15,30,8,"elec",0
1170,4,1,0,0,0,"gas",1
1171,1,0,15,30,6,"gas",0
1171,2,0,20,25,6,"elec",0
